Code,Name,LongName,Market,Sector,SubSector,Price,FiftyTwoWeek,Volume,EPS,DPS,NTA,PE,DY,ROE,PTBV,MarketCapInMillion
1198,MAA,MAA GROUP BERHAD,Main Market,Financial Services,Insurance,0.170000,0.125-0.225,1,-22.210000,0.000000,1.220000,-0.770000,0.000000,-18.210000,0.140000,44.830000
0081,REKATECH [s],REKATECH CAPITAL BERHAD,Ace Market,Industrial Products & Services,Industrial Services,0.020000,0.020-0.050,50,-1.370000,0.000000,0.075000,-1.460000,0.000000,-18.280000,0.270000,11.840000
0020,NETX,NETX HOLDINGS BERHAD,Ace Market,Technology,Software,0.045000,0.030-0.075,11,-1.650000,0.000000,0.090000,-2.730000,0.000000,-18.350000,0.500000,42.210000
5025,AURO,AURO HOLDINGS BERHAD,Main Market,Industrial Products & Services,Wood & Wood Products,0.145000,0.130-0.185,4,-0.720000,0.000000,0.039000,-20.230000,0.000000,-18.380000,3.720000,92.310000
0006,PINEAPP,PINEAPPLE RESOURCES BHD,Ace Market,Technology,Digital Services,0.755000,0.550-0.850,0,-4.790000,0.000000,0.260000,-15.750000,0.000000,-18.440000,2.900000,36.620000
2674,ALCOM,ALCOM GROUP BERHAD,Main Market,Industrial Products & Services,Metals,0.700000,0.620-0.825,1,-26.380000,3.000000,1.420000,-2.650000,4.290000,-18.580000,0.490000,94.030000
0834EA,KLCI2XL,KENANGA KLCI DAILY 2X LEVERAGED ETF,,,,2.645000,1.920-2.645,0,-37.700000,0.000000,2.024000,-7.020000,0.000000,-18.630000,1.310000,2.640000
0174,EVD [s],EVD BERHAD,Ace Market,Technology,Software,0.030000,0.025-0.080,10,-2.240000,0.000000,0.120000,-1.340000,0.000000,-18.640000,0.250000,13.470000
0069,VINVEST [s],VINVEST CAPITAL HOLDINGS BERHAD,Ace Market,Technology,Software,0.025000,0.020-0.060,2,-8.200000,0.000000,0.420000,-0.300000,0.000000,-19.530000,0.060000,24.230000
4235,LIONIND [s],LION INDUSTRIES CORPORATION BERHAD,Main Market,Industrial Products & Services,Metals,0.150000,0.125-0.225,4,-23.630000,0.000000,1.180000,-0.630000,0.000000,-20.020000,0.130000,107.690000
0280,MBN,MYMBN BERHAD,Ace Market,Consumer Products & Services,Consumer Services,0.105000,0.075-0.130,0,-1.390000,0.000000,0.069000,-7.550000,0.000000,-20.100000,1.520000,40.530000
0824EA,EQ8MID [s],EQ8 MSCI MALAYSIA ISLAMIC DIVIDEND ETF,ETF,ETF-Equity,Equity Fund,1.200000,1.035-1.500,7,-22.090000,1.800000,1.097000,-5.430000,1.500000,-20.130000,1.090000,23.520000
2127,COMFORT [s],COMFORT GLOVES BERHAD,Main Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",0.130000,0.120-0.350,5,-24.510000,0.000000,1.160000,-0.530000,0.000000,-21.130000,0.110000,75.780000
0092,MTOUCHE,MTOUCHE TECHNOLOGY BERHAD,Ace Market,Telecommunications & Media,Telecommunications Service Providers,0.030000,0.005-0.075,14,-1.410000,0.000000,0.066000,-2.130000,0.000000,-21.390000,0.460000,27.800000
0022,PARLO [s],PARLO BERHAD,Ace Market,Consumer Products & Services,"Travel, Leisure & Hospitality",0.030000,0.010-0.060,499,-0.650000,0.000000,0.030000,-4.640000,0.000000,-21.540000,1.000000,18.030000
7239,SCNWOLF [s],SCANWOLF CORPORATION BHD,Main Market,Industrial Products & Services,Building Materials,0.430000,0.400-0.540,1,-3.890000,3.000000,0.180000,-11.060000,6.980000,-21.600000,2.390000,92.390000
7240,IHB [s],INFRAHARTA HOLDINGS BERHAD,Main Market,Construction,Construction,0.105000,0.065-0.195,1,-1.950000,0.000000,0.090000,-5.390000,0.000000,-21.650000,1.170000,46.500000
0066,VSOLAR,VSOLAR GROUP BERHAD,Ace Market,Technology,Software,0.035000,0.030-0.060,219,-4.200000,0.000000,0.194000,-0.830000,0.000000,-21.670000,0.180000,17.400000
0026,NOVAMSC [s],NOVA MSC BERHAD,Ace Market,Technology,Software,0.045000,0.040-0.085,5,-0.490000,0.000000,0.022000,-9.170000,0.000000,-22.210000,2.040000,96.900000
6998,BINTAI [s],BINTAI KINDEN CORPORATION BERHAD,Main Market,Industrial Products & Services,Industrial Engineering,0.095000,0.060-0.120,65,-1.850000,0.000000,0.081000,-5.130000,0.000000,-22.850000,1.170000,141.700000
03031,POLYDM [s],POLYDAMIC GROUP BERHAD,Leap Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",0.450000,0.450-0.750,0,-5.290000,0.100000,0.230000,-8.510000,0.220000,-22.990000,1.960000,39.710000
0200,REVENUE [s],REVENUE GROUP BERHAD,Main Market,Technology,Digital Services,0.055000,0.045-0.115,1,-3.250000,0.000000,0.140000,-1.690000,0.000000,-23.200000,0.390000,33.280000
4456,DNEX [s],DAGANG NEXCHANGE BERHAD,Main Market,Technology,Digital Services,0.265000,0.220-0.370,32,-9.150000,0.000000,0.390000,-2.900000,0.000000,-23.450000,0.680000,921.370000
4081,PMCORP [s],PAN MALAYSIA CORPORATION BERHAD,Main Market,Consumer Products & Services,"Travel, Leisure & Hospitality",0.050000,0.050-0.135,3,-4.310000,0.000000,0.184000,-1.160000,0.000000,-23.470000,0.270000,44.220000
7285,TOMYPAK [s],TOMYPAK HOLDINGS BERHAD,Main Market,Industrial Products & Services,Packaging Materials,0.170000,0.165-0.360,790,-5.460000,0.000000,0.230000,-3.110000,0.000000,-23.750000,0.740000,73.290000
03042,BVLH [s],BV LAND HOLDINGS BERHAD,Leap Market,Construction,Construction,0.190000,0.190-0.190,0,-3.120000,0.000000,0.130000,-6.090000,0.000000,-23.980000,1.460000,25.760000
0821EA,EQ8MY25 [s],EQ8 DOW JONES ISLAMIC MARKET MALAYSIA TITANS 25 ETF,ETF,ETF-Equity,Equity Fund,1.045000,0.870-1.100,2,-23.390000,1.500000,0.969000,-4.470000,1.440000,-24.130000,1.080000,140.240000
0145,TFP [s],TFP SOLUTIONS BHD,Ace Market,Technology,Digital Services,0.020000,0.015-0.045,1,-0.190000,0.000000,0.008000,-10.690000,0.000000,-24.300000,2.600000,12.980000
5133,PENERGY [s],PETRA ENERGY BHD,Main Market,Energy,"Energy, Infrastructure, Equipment & Services",0.710000,0.535-1.240,8,-26.400000,11.000000,1.070000,-2.690000,15.490000,-24.670000,0.660000,228.440000
0132,TDEX [s],TECHNODEX BHD,Ace Market,Technology,Software,0.030000,0.025-0.050,0,-0.300000,0.000000,0.012000,-10.130000,0.000000,-24.680000,2.500000,26.570000
9237,SCIB [s],SARAWAK CONSOLIDATED INDUSTRIES BERHAD,Main Market,Industrial Products & Services,Building Materials,0.120000,0.110-0.280,4,-4.490000,0.000000,0.180000,-2.670000,0.000000,-24.950000,0.670000,88.460000
9075,THETA [s],THETA EDGE BERHAD,Main Market,Technology,Digital Services,0.525000,0.505-1.430,1,-10.440000,0.000000,0.410000,-5.030000,0.000000,-25.460000,1.280000,61.930000
8613,ENRA [s],ENRA GROUP BERHAD,Main Market,Energy,"Energy, Infrastructure, Equipment & Services",0.525000,0.410-0.660,0,-9.020000,0.000000,0.350000,-5.820000,0.000000,-25.760000,1.500000,89.090000
0085,MLAB,MLABS SYSTEMS BHD,Ace Market,Technology,Technology Equipment,0.030000,0.025-0.085,0,-9.670000,0.000000,0.373000,-0.310000,0.000000,-25.930000,0.080000,8.670000
8923,JIANKUN [s],JIANKUN INTERNATIONAL BERHAD,Main Market,Property,Property,0.045000,0.025-0.080,9,-3.140000,0.000000,0.120000,-1.430000,0.000000,-26.200000,0.380000,25.550000
0182,LKL,LKL INTERNATIONAL BERHAD,Ace Market,Health Care,Health Care Equipment & Services,0.035000,0.025-0.085,28,-7.080000,0.000000,0.270000,-0.490000,0.000000,-26.240000,0.130000,13.580000
0080,STRAITS [s],STRAITS ENERGY RESOURCES BERHAD,Ace Market,Transportation & Logistics,Transportation & Logistics Services,0.075000,0.065-0.095,3,-3.870000,0.000000,0.146000,-1.940000,0.000000,-26.420000,0.510000,74.580000
0091,PGB [s],PROPEL GLOBAL BERHAD,Main Market,Energy,"Energy, Infrastructure, Equipment & Services",0.075000,0.055-0.105,1,-3.190000,0.000000,0.121000,-2.350000,0.000000,-26.430000,0.620000,62.270000
4359,TURIYA [s],TURIYA BERHAD,Main Market,Technology,Semiconductors,0.200000,0.200-0.340,0,-12.470000,0.000000,0.470000,-1.600000,0.000000,-26.540000,0.430000,45.750000
7017,KOMARK [s],KOMARKCORP BERHAD,Main Market,Industrial Products & Services,Packaging Materials,0.045000,0.040-0.090,1,-8.880000,0.000000,0.330000,-0.510000,0.000000,-26.900000,0.140000,10.390000
5673,JSB [s],JENTAYU SUSTAINABLES BERHAD,Main Market,Industrial Products & Services,Industrial Services,0.305000,0.275-0.525,201,-6.740000,0.000000,0.250000,-4.520000,0.000000,-26.960000,1.220000,138.390000
0143,KEYASIC [s],KEY ASIC BERHAD,Main Market,Technology,Semiconductors,0.030000,0.020-0.045,358,-0.300000,0.000000,0.011000,-10.130000,0.000000,-27.170000,2.750000,42.090000
0140,XOXNET,XOX NETWORKS BERHAD,Ace Market,Consumer Products & Services,Consumer Services,0.030000,0.010-0.035,59,-0.840000,0.000000,0.030000,-3.590000,0.000000,-27.840000,1.000000,34.070000
7188,BTM,BTM RESOURCES BERHAD,Main Market,Industrial Products & Services,Wood & Wood Products,0.035000,0.020-0.050,0,-1.110000,0.000000,0.040000,-3.140000,0.000000,-27.850000,0.880000,43.980000
5079,ONEGLOVE [s],ONE GLOVE GROUP BERHAD,Main Market,Consumer Products & Services,"Travel, Leisure & Hospitality",0.135000,0.105-0.245,0,-4.790000,0.000000,0.170000,-2.820000,0.000000,-28.180000,0.790000,78.670000
5016,WARISAN [s],WARISAN TC HOLDINGS BHD,Main Market,Consumer Products & Services,"Travel, Leisure & Hospitality",0.780000,0.700-1.600,0,-79.210000,0.000000,2.620000,-0.980000,0.000000,-30.230000,0.300000,52.420000
7889,THRIVEN,THRIVEN GLOBAL BERHAD,Main Market,Property,Property,0.075000,0.060-0.160,30,-3.680000,0.000000,0.120000,-2.040000,0.000000,-30.700000,0.630000,41.020000
0163,CAREPLS [s],CAREPLUS GROUP BERHAD,Main Market,Health Care,Health Care Equipment & Services,0.070000,0.060-0.185,20,-8.830000,0.000000,0.276000,-0.790000,0.000000,-31.990000,0.250000,54.100000
0107,EDUSPEC [s],EDUSPEC HOLDINGS BERHAD,Ace Market,Technology,Software,0.115000,0.105-0.145,1,-1.510000,0.000000,0.046000,-7.630000,0.000000,-32.760000,2.500000,164.100000
5284,LCTITAN,LOTTE CHEMICAL TITAN HOLDING BERHAD,Main Market,Industrial Products & Services,Chemicals,0.410000,0.280-0.755,123,-93.730000,0.000000,2.850000,-0.440000,0.000000,-32.890000,0.140000,948.070000
0074,GOCEAN,GREEN OCEAN CORPORATION BERHAD,Ace Market,Consumer Products & Services,Food & Beverages,0.070000,0.070-0.280,31,-10.620000,0.000000,0.322000,-0.660000,0.000000,-32.940000,0.220000,14.780000
9083,JETSON [s],KUMPULAN JETSON BERHAD,Main Market,Industrial Products & Services,Auto Parts,0.080000,0.080-0.220,2,-5.630000,0.000000,0.170000,-1.420000,0.000000,-33.090000,0.470000,33.350000
6556,ANNJOO [s],ANN JOO RESOURCES BERHAD,Main Market,Industrial Products & Services,Metals,0.560000,0.430-0.820,12,-35.580000,0.000000,1.060000,-1.570000,0.000000,-33.560000,0.530000,402.600000
7204,D&O [s],D & O GREEN TECHNOLOGIES BERHAD,Main Market,Technology,Semiconductors,0.465000,0.390-1.600,96,-18.410000,0.000000,0.547000,-2.530000,0.000000,-33.640000,0.850000,576.360000
8966,TECHBASE [s],TECHBASE INDUSTRIES BERHAD,Main Market,Consumer Products & Services,Personal Goods,0.075000,0.060-0.145,501,-25.680000,0.000000,0.760000,-0.290000,0.000000,-33.780000,0.100000,23.140000
0188,HLT [s],HLT GLOBAL BERHAD,Ace Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",0.025000,0.025-0.090,360,-2.060000,0.000000,0.060000,-1.220000,0.000000,-34.250000,0.420000,31.370000
0095,MAG,MAG HOLDINGS BERHAD,Ace Market,Consumer Products & Services,Food & Beverages,0.165000,0.160-0.200,110,-10.730000,0.100000,0.310000,-1.540000,0.610000,-34.610000,0.530000,313.920000
5202,MSM [s],MSM MALAYSIA HOLDINGS BERHAD,Main Market,Consumer Products & Services,Food & Beverages,0.805000,0.780-1.490,1,-56.510000,0.000000,1.560000,-1.420000,0.000000,-36.220000,0.520000,565.900000
0093,SOLUTN [s],SOLUTION GROUP BERHAD,Ace Market,Technology,Digital Services,0.060000,0.050-0.140,1,-3.850000,0.000000,0.105000,-1.560000,0.000000,-36.690000,0.570000,29.160000
0147,INNITY,INNITY CORPORATION BHD,Ace Market,Telecommunications & Media,Media,0.120000,0.120-0.345,0,-6.080000,0.000000,0.162000,-1.970000,0.000000,-37.420000,0.740000,16.730000
1368,EDGENTA [s],UEM EDGENTA BERHAD,Main Market,Industrial Products & Services,Industrial Services,1.060000,0.680-1.070,4,-48.240000,4.000000,1.280000,-2.200000,3.770000,-37.690000,0.830000,881.520000
0231,FLEXI [s],FLEXIDYNAMIC HOLDINGS BERHAD,Ace Market,Industrial Products & Services,Industrial Services,0.130000,0.050-0.185,47,-3.850000,0.000000,0.100000,-3.370000,0.000000,-38.530000,1.300000,38.960000
5136,HEXTECH [s],HEXTAR TECHNOLOGIES SOLUTIONS BERHAD,Main Market,Transportation & Logistics,Transportation & Logistics Services,1.170000,1.000-1.290,911,-1.180000,0.000000,0.030000,-99.170000,0.000000,-39.320000,39.000000,2408.310000
0082,GPACKET [s],GREEN PACKET BERHAD,Main Market,Telecommunications & Media,Telecommunications Service Providers,0.030000,0.020-0.055,1,-0.560000,0.000000,0.014000,-5.320000,0.000000,-39.410000,2.100000,78.030000
0315,KUCINGKO,KUCINGKO BERHAD,Ace Market,Telecommunications & Media,Media,0.080000,0.070-0.195,162,-2.400000,0.000000,0.060000,-3.330000,0.000000,-40.030000,1.330000,40.000000
7243,MAGMA [s],MAGMA GROUP BERHAD,Main Market,Consumer Products & Services,Food & Beverages,0.305000,0.200-0.525,36,-3.150000,0.000000,0.077000,-9.680000,0.000000,-40.910000,3.960000,524.700000
5172,SINARAN [s],SINARAN ADVANCE GROUP BERHAD,Main Market,Consumer Products & Services,Personal Goods,0.085000,0.010-0.125,15,-0.600000,0.000000,0.014000,-14.290000,0.000000,-41.030000,5.860000,89.330000
5568,APB,APB RESOURCES BHD,Main Market,Industrial Products & Services,Industrial Engineering,0.160000,0.145-0.280,0,-21.780000,0.000000,0.530000,-0.730000,0.000000,-41.090000,0.300000,19.870000
9393,ITRONIC [s],INDUSTRONICS BERHAD,Main Market,Technology,Technology Equipment,0.030000,0.015-0.045,383,-1.240000,0.000000,0.030000,-2.430000,0.000000,-41.180000,1.000000,21.230000
5048,YB [s],YB VENTURES BERHAD,Main Market,Industrial Products & Services,Building Materials,0.075000,0.065-0.150,0,-26.410000,0.000000,0.630000,-0.280000,0.000000,-41.910000,0.120000,21.920000
0122,AIM,ADVANCE INFORMATION MARKETING BERHAD,Ace Market,Industrial Products & Services,Industrial Services,0.045000,0.015-0.075,2,-1.560000,0.000000,0.037000,-2.890000,0.000000,-42.560000,1.230000,17.560000
0179,BIOHLDG [s],BIOALPHA HOLDINGS BERHAD,Ace Market,Consumer Products & Services,Food & Beverages,0.025000,0.005-0.040,40,-2.110000,0.000000,0.049000,-1.180000,0.000000,-43.500000,0.510000,35.160000
0094,ZENTECH [s],ZEN TECH INTERNATIONAL BERHAD,Ace Market,Technology,Software,0.005000,0.005-0.010,0,-0.440000,0.000000,0.010000,-1.150000,0.000000,-43.550000,0.500000,15.690000
7014,YLI [s],YLI HOLDINGS BERHAD,Main Market,Industrial Products & Services,Metals,0.240000,0.185-0.350,20,-47.710000,0.000000,1.070000,-0.500000,0.000000,-44.590000,0.220000,27.110000
0177,MIDTOWN [s],MIDTOWN GROUP BERHAD,Ace Market,Industrial Products & Services,Industrial Engineering,0.065000,0.050-0.140,0,-21.800000,0.000000,0.480000,-0.300000,0.000000,-45.420000,0.140000,12.380000
0219,RL [s],RESERVOIR LINK ENERGY BHD,Main Market,Energy,"Energy, Infrastructure, Equipment & Services",0.285000,0.185-0.445,28,-15.280000,0.000000,0.330000,-1.860000,0.000000,-46.320000,0.860000,108.620000
0104,GENETEC [s],GENETEC TECHNOLOGY BERHAD,Main Market,Technology,Technology Equipment,0.165000,0.145-1.210,20,-19.710000,0.000000,0.420000,-0.840000,0.000000,-46.920000,0.390000,130.570000
8338,DATAPRP [s],DATAPREP HOLDINGS BHD,Main Market,Technology,Digital Services,0.070000,0.050-0.160,6,-1.890000,0.000000,0.040000,-3.710000,0.000000,-47.160000,1.750000,60.190000
9776,RSSB [s],RIVERTREE STF SYNERGIES BERHAD,Main Market,Consumer Products & Services,Agricultural Products,0.320000,0.035-0.420,2,-5.340000,0.000000,0.110000,-6.000000,0.000000,-48.740000,2.920000,167.190000
7192,GIIB [s],GIIB HOLDINGS BERHAD,Main Market,Industrial Products & Services,Auto Parts,0.065000,0.050-0.090,24,-2.490000,0.000000,0.051000,-2.610000,0.000000,-48.920000,1.270000,42.280000
7986,CNASIA,CN ASIA CORPORATION BHD,Main Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",0.065000,0.055-0.085,0,-4.420000,0.000000,0.090000,-1.470000,0.000000,-49.110000,0.720000,17.500000
0241,TAGHILL [s],TAGHILL HOLDINGS BERHAD,Ace Market,Construction,Construction,0.060000,0.050-0.100,2,-3.440000,0.000000,0.070000,-1.740000,0.000000,-49.150000,0.860000,93.370000
0084,FAST [s],FAST ENERGY HOLDINGS BERHAD,Ace Market,Industrial Products & Services,"Industrial Materials, Components & Equipment",0.025000,0.025-0.065,2,-4.720000,0.000000,0.094000,-0.530000,0.000000,-50.260000,0.270000,12.560000
2739,TECHNAX [s],TECHNA-X BERHAD,Main Market,Energy,Other Energy Resources,0.030000,0.020-0.085,4,-6.490000,0.000000,0.129000,-0.460000,0.000000,-50.330000,0.230000,8.200000
0183,SALUTE [s],SALUTICA BERHAD,Main Market,Consumer Products & Services,Personal Goods,0.130000,0.125-0.310,3,-5.910000,0.000000,0.114000,-2.200000,0.000000,-51.760000,1.140000,60.950000
7078,AZRB [s],AHMAD ZAKI RESOURCES BHD,Main Market,Construction,Construction,0.120000,0.120-0.255,1,-11.100000,0.000000,0.190000,-1.080000,0.000000,-58.440000,0.630000,78.930000
0150,FINTEC,FINTEC GLOBAL BERHAD,Ace Market,Financial Services,Other Financials,0.075000,0.065-0.160,7,-40.780000,0.000000,0.690000,-0.180000,0.000000,-59.100000,0.110000,15.380000
03054,SNOWFIT,SNOWFIT GROUP BERHAD,Leap Market,Consumer Products & Services,Houshold Goods,0.100000,0.100-0.130,0,-0.770000,0.000000,0.013000,-13.010000,0.000000,-59.150000,7.690000,21.110000
5283,EWICAP,EWI CAPITAL BERHAD,Main Market,Property,Property,0.200000,0.170-0.375,5,-17.590000,0.000000,0.290000,-1.140000,0.000000,-60.660000,0.690000,480.000000
5932,BPURI [s],BINA PURI HOLDINGS BHD,Main Market,Construction,Construction,0.300000,0.215-0.400,174,-6.440000,0.000000,0.106000,-4.660000,0.000000,-60.850000,2.840000,267.890000
7130,RENEUCO [s],RENEUCO BERHAD,Main Market,Energy,Renewable Energy,0.025000,0.010-0.050,496,-6.140000,0.000000,0.100000,-0.410000,0.000000,-61.410000,0.250000,28.560000
7097,TAWIN [s],TA WIN HOLDINGS BERHAD,Main Market,Industrial Products & Services,Metals,0.015000,0.005-0.030,11,-2.170000,0.000000,0.035000,-0.690000,0.000000,-62.030000,0.430000,55.070000
9008,OMESTI [s],OMESTI BERHAD,Main Market,Technology,Digital Services,0.080000,0.060-0.139,2,-3.510000,0.000000,0.054000,-2.280000,0.000000,-64.720000,1.470000,185.790000
7168,PRG [s],PRG HOLDINGS BERHAD,Main Market,Consumer Products & Services,Personal Goods,0.080000,0.070-0.140,507,-8.150000,0.000000,0.113000,-0.980000,0.000000,-71.990000,0.710000,39.080000
9377,FSBM [s],FSBM HOLDINGS BERHAD,Main Market,Technology,Technology Equipment,0.210000,0.140-0.275,37,-2.460000,0.000000,0.030000,-8.520000,0.000000,-82.130000,7.000000,114.140000
7223,JADI [s],JADI IMAGING HOLDINGS BERHAD,Main Market,Consumer Products & Services,Consumer Services,0.025000,0.010-0.060,0,-1.660000,0.000000,0.020000,-1.500000,0.000000,-83.240000,1.250000,34.990000
0176,KRONO [s],KRONOLOGI ASIA BERHAD,Ace Market,Technology,Digital Services,0.115000,0.105-0.285,10,-26.690000,0.000000,0.270000,-0.430000,0.000000,-98.840000,0.430000,102.400000
03009,SEERS [s],SEERS BERHAD,Leap Market,Consumer Products & Services,Houshold Goods,0.100000,0.100-0.100,0,-1.030000,0.000000,0.010000,-9.740000,0.000000,-102.700000,10.000000,25.760000
0162,WIDAD [s],WIDAD GROUP BERHAD,Ace Market,Construction,Construction,0.010000,0.005-0.040,349,-7.250000,0.000000,0.060000,-0.140000,0.000000,-120.850000,0.170000,31.210000
5265,OASIS,OASIS HARVEST CORPORATION BERHAD,Main Market,Consumer Products & Services,"Travel, Leisure & Hospitality",0.180000,0.130-0.270,5,-12.950000,0.000000,0.107000,-1.390000,0.000000,-121.030000,1.680000,26.490000
7070,VIZIONE [s],VIZIONE HOLDINGS BERHAD,Main Market,Construction,Construction,0.120000,0.060-0.145,28,-48.980000,0.000000,0.265000,-0.240000,0.000000,-184.560000,0.450000,66.300000
03021,ETH,EQUITIESTRACKER HOLDINGS BERHAD,Leap Market,Consumer Products & Services,Consumer Services,0.120000,0.120-0.180,0,-2.550000,0.000000,0.013000,-4.710000,0.000000,-193.180000,9.090000,39.050000
03001,CLOUD [s],CLOUDARON GROUP BERHAD,Leap Market,Technology,Digital Services,0.050000,0.050-0.050,0,-6.810000,0.000000,0.031000,-0.730000,0.000000,-221.930000,1.630000,41.560000
4634,POS [s],POS MALAYSIA BHD,Main Market,Transportation & Logistics,Transportation & Logistics Services,0.285000,0.200-0.370,16,-26.730000,0.000000,0.110000,-1.070000,0.000000,-243.030000,2.590000,223.090000
7253,HANDAL [s],HANDAL ENERGY BERHAD,Main Market,Energy,"Energy, Infrastructure, Equipment & Services",0.035000,0.025-0.065,197,-7.300000,0.000000,0.030000,-0.480000,0.000000,-243.430000,1.170000,15.770000
5196,BJFOOD [s],BERJAYA FOOD BERHAD,Main Market,Consumer Products & Services,"Travel, Leisure & Hospitality",0.195000,0.190-0.350,316,-12.680000,0.000000,0.045000,-1.540000,0.000000,-282.370000,4.340000,384.150000
